Nome Competidor,ID Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata
Reed LORIMERCasey CABOT,12,49er,22.0,P,63,,502.0,464.0,World Championship 2022,Q16
Liam WALZAbie GRIGGS,12,49er,31.0,P,64,,512.0,472.0,World Championship 2022,Q16
Ben CRIPTONRafael PEDRO,12,49er,39.0,P,65,,556.0,516.0,World Championship 2022,Q16
Bart LAMBRIEXFloris van de WERKEN,12,49er,9.0,MR,1,,100.0,85.0,World Championship 2022,Q17
Diego BOTINFlorian TRITTEL PAUL,12,49er,8.0,MR,2,,132.0,107.0,World Championship 2022,Q17
Sime FANTELAMihovil FANTELA,12,49er,5.0,MR,3,,134.0,109.0,World Championship 2022,Q17
Isaac McHARDIEWilliam McKENZIE,12,49er,10.0,MR,4,,138.0,116.0,World Championship 2022,Q17
Łukasz PRZYBYTEKJacek PIASECKI,12,49er,2.0,MR,5,,138.0,117.0,World Championship 2022,Q17
Jakob MEGGENDORFERAndreas SPRANGER,12,49er,3.0,MR,6,,144.0,126.0,World Championship 2022,Q17
Logan DUNNING BECKOscar GUNN,12,49er,6.0,MR,7,,148.0,126.0,World Championship 2022,Q17
Benjamin BILDSTEINDavid HUSSL,12,49er,4.0,MR,8,,152.0,131.0,World Championship 2022,Q17
Zaiding WENTian LIU,12,49er,1.0,MR,9,,163.0,142.0,World Championship 2022,Q17
Dominik BUKSAKSzymon WIERZBICKI,12,49er,7.0,MR,10,,183.0,158.0,World Championship 2022,Q17
Ian BARROWSHans HENKEN,12,49er,,MR,11,,163.0,145.0,World Championship 2022,Q17
Uberto CRIVELLI VISCONTIN/A,12,49er,,MR,12,,179.0,151.0,World Championship 2022,Q17
Max STINGELELinov SCHEEL,12,49er,,MR,13,,173.0,152.0,World Championship 2022,Q17
Erwan FISCHERClément PEQUIN,12,49er,,MR,14,,180.0,157.0,World Championship 2022,Q17
Frederik RASKJakob Precht JENSEN,12,49er,,MR,15,,180.0,157.0,World Championship 2022,Q17
Lucas RUALEmile AMOROS,12,49er,,MR,16,,184.0,158.0,World Championship 2022,Q17
Chris TAYLORRhos HAWES,12,49er,,MR,17,,192.0,166.0,World Championship 2022,Q17
Simone FERRARESELeonardo CHISTÈ,12,49er,,MR,18,,193.0,170.0,World Championship 2022,Q17
James PETERSFynn STERRITT,12,49er,,MR,19,,198.0,170.0,World Championship 2022,Q17
Jakub SZTORCHMikołaj STANIUL,12,49er,,MR,20,,211.0,186.0,World Championship 2022,Q17
Tom BURTONSimon HOFFMAN,12,49er,,MR,21,,221.0,187.0,World Championship 2022,Q17
Andrew MOLLERUSIan MACDIARMID,12,49er,,MR,22,,234.0,204.0,World Championship 2022,Q17
Jack FERGUSONMax PAUL,12,49er,,MR,23,,234.0,205.0,World Championship 2022,Q17
Yannick LEFÈBVRETom PELSMAEKERS,12,49er,,MR,24,,233.0,208.0,World Championship 2022,Q17
Hernan UMPIERREFernando DIZ,12,49er,,MR,25,,263.0,238.0,World Championship 2022,Q17
Marco GRAELGabriel BORGES,12,49er,,MR,26,,216.0,189.0,World Championship 2022,Q17
Leo TAKAHASHITim MORISHIMA,12,49er,,MR,27,,222.0,192.0,World Championship 2022,Q17
Thomas NEEDHAMJoel TURNER,12,49er,,MR,28,,238.0,197.0,World Championship 2022,Q17
Nick ROBINSDaniel BUDDEN,12,49er,,MR,29,,232.0,198.0,World Championship 2022,Q17
Pim van VUGTScipio HOUTMAN,12,49er,,MR,30,,222.0,198.0,World Championship 2022,Q17
Jim COLLEYShaun CONNOR,12,49er,,MR,31,,251.0,210.0,World Championship 2022,Q17
Robert DICKSONSean WADDILOVE,12,49er,,MR,32,,245.0,210.0,World Championship 2022,Q17
Arie MOFFATSamuel BONIN,12,49er,,MR,33,,243.0,212.0,World Championship 2022,Q17
Tim FISCHERFabian GRAF,12,49er,,MR,34,,241.0,212.0,World Championship 2022,Q17
Erik HEILThomas PLOESSEL,12,49er,,MR,35,,260.0,219.0,World Championship 2022,Q17
Kévin FISCHERYann JAUVIN,12,49er,,MR,36,,264.0,223.0,World Championship 2022,Q17
Nevin SNOWMaximiliano AGNESE,12,49er,,MR,37,,257.0,224.0,World Championship 2022,Q17
Keanu PRETTNERJakob FLACHBERGER,12,49er,,MR,38,,269.0,228.0,World Championship 2022,Q17
William JONESEvan DEPAUL,12,49er,,MR,39,,262.0,228.0,World Championship 2022,Q17
Carl Emil SLOTHNikolaj HOFFMANN BUHL,12,49er,,MR,40,,264.0,229.0,World Championship 2022,Q17
Andrés BARRIOAntonio TORRADO MARTINEZ,12,49er,,MR,41,,265.0,229.0,World Championship 2022,Q17
Akira SAKAIRussell AYLSWORTH,12,49er,,MR,42,,286.0,253.0,World Championship 2022,Q17
Séafra GUILFOYLEJohnny DURCAN,12,49er,,MR,43,,288.0,256.0,World Championship 2022,Q17
Marco ANESSI PÈEdoardo GAMBA,12,49er,,MR,44,,283.0,256.0,World Championship 2022,Q17
Samuel BACONHenry GAUTREY,12,49er,,MR,45,,303.0,262.0,World Championship 2022,Q17
Xin WANGTianyu QI,12,49er,,MR,46,,308.0,272.0,World Championship 2022,Q17
Théo REVILTimothee DEPERY,12,49er,,MR,47,,313.0,279.0,World Championship 2022,Q17
Dante BIANCHIThomas LOW-BEER,12,49er,,MR,48,,322.0,288.0,World Championship 2022,Q17
Christopher WILLIFORDDuncan WILLIFORD,12,49er,,MR,49,,346.0,313.0,World Championship 2022,Q17
Joakim SALSKOV-IVERSENMarkus Oliver NIELSEN,12,49er,,MR,50,,356.0,315.0,World Championship 2022,Q17
Shingen FURUYATakayanagi AKIRA,12,49er,,MR,51,,350.0,317.0,World Championship 2022,Q17
Ryan LITTLECHILDJack HILDEBRAND,12,49er,,MR,52,,357.0,323.0,World Championship 2022,Q17
Philipp ROYLATom HEINRICH,12,49er,,MR,53,,377.0,343.0,World Championship 2022,Q17
Benjamin GREZExequiel GREZ AHRENS,12,49er,,MR,54,,393.0,359.0,World Championship 2022,Q17
Ander BELAUSTEGUIGOITIADanel BELAUSTEGUIGOITIA,12,49er,,MR,55,,403.0,362.0,World Championship 2022,Q17
Ryan WOODAndrew WOOD,12,49er,,MR,56,,402.0,367.0,World Championship 2022,Q17
Alexander HEINZEMANNEdward COLEMAN,12,49er,,MR,57,,417.0,382.0,World Championship 2022,Q17
Charlie HIBBENScott RASMUSSEN,12,49er,,MR,58,,430.0,389.0,World Championship 2022,Q17
Thomas STAPLESWilliam STAPLES,12,49er,,MR,59,,434.0,395.0,World Championship 2022,Q17
Jordan JANOVGrant JANOV,12,49er,,MR,60,,450.0,415.0,World Championship 2022,Q17
Dylan JONESJonathan KELLY,12,49er,,MR,61,,459.0,420.0,World Championship 2022,Q17
John Jack GOGANHunter HOY,12,49er,,MR,62,,466.0,428.0,World Championship 2022,Q17
Reed LORIMERCasey CABOT,12,49er,,MR,63,,502.0,464.0,World Championship 2022,Q17
Liam WALZAbie GRIGGS,12,49er,,MR,64,,512.0,472.0,World Championship 2022,Q17
Ben CRIPTONRafael PEDRO,12,49er,,MR,65,,556.0,516.0,World Championship 2022,Q17
